study_name,study_value,seed,regime,n_assets,budget,execution_mode,execution_billing_mode,noise_model,depolarizing_strength_1q,depolarizing_strength_2q,measurement_error,transpile_topology,mixer_type,p_layers,evaluation_budget,n_init_points,shots,cvar_alpha,invalid_penalty,method,best_raw_objective,best_valid_energy,feasible_hit_rate,mean_objective_variance,mean_approx_gap,best_approx_ratio,mean_approx_ratio,best_valid_regret_auc,best_valid_energy_per_shot,best_valid_energy_per_usd,mean_shot_noise_variance_proxy,mean_excess_variance,best_valid_sharpe_ratio,mean_best_valid_sharpe_ratio,mean_budget_violation,violation_counts,mean_zne_correction_magnitude,shots_to_first_feasible,elapsed_seconds,total_objective_calls,effective_shots,estimated_billed_seconds,estimated_qpu_cost_usd,win_share,exact_reference_available,constraint_hardness,penalty_doublings,best_params
factorial,regime=baseline | n_assets=6 | mixer_type=product_x | depolarizing_strength_2q=0.02,2,baseline,6,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,bayesian_optimization,-0.46774832881131273,-0.5198301787415209,1.0,0.0030655434095065485,0.011497271725825856,1.0,1.0240384517566339,0.028978756822945706,-0.000676862211903022,nan,2.394955788676991e-05,0.0030415938516197786,2.0365805043983296,1.9655731749508971,1.4440104166666667,"{""0"": 137, ""1"": 304, ""2"": 204, ""3"": 95, ""4"": 28}",0.0,128.0,0.2408512500114739,6,768.0,12.002196831919719,0.0,0.0,True,0.234375,0,"[0.7685375507462071, 0.0736059930607953, 5.494828622132598, 0.8951422025054636]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,classical_markowitz,-0.5491875142968239,-0.5491875142968239,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,1.5535389959810806,1.5535389959810806,0.0,"{""0"": 1}",0.0,0.0,0.001141292043030262,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,random,-0.46480018858650507,-0.5491875142968239,1.0,0.0015839087679857717,0.031237776022005236,1.0,1.063259025833955,0.10208159245683818,-0.0007150879092406561,nan,1.2374287249888842e-05,0.0015715344807358828,1.5535389959810806,1.467416953914081,0.3958333333333333,"{""0"": 505, ""1"": 224, ""2"": 37, ""3"": 2}",0.0,128.0,0.01089987502200529,6,768.0,12.00626133295009,0.0,0.0,True,0.120849609375,0,"[4.970415590698755, 1.0225027126977042, 4.12215393028766, 0.2194367848061555]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,spsa,-0.46183064576610516,-0.5491875142968239,1.0,0.0015552267485369013,0.0595534141518661,1.0,1.1378597259762415,0.08524779241886982,-0.0007150879092406561,nan,1.2150208972944542e-05,0.0015430765395639567,1.5535389959810806,1.3536008027875586,0.4127604166666667,"{""0"": 495, ""1"": 229, ""2"": 44}",0.0,128.0,0.010578207962680608,6,768.0,12.006238664966077,0.0,0.0,True,0.120849609375,0,"[2.225544892697188, 1.7818330588033682, 4.450245146815671, 3.1067935565553357]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,bayesian_optimization,-0.5157482649451525,-0.5491875142968239,1.0,0.0008814641874325865,0.01315060562230914,1.0,1.027000589581909,0.03444441764362324,-0.0007150879092406561,nan,6.886438964317082e-06,0.0008745777484682693,1.5535389959810806,1.5373452675988766,0.4192708333333333,"{""0"": 483, ""1"": 253, ""2"": 27, ""3"": 5}",0.0,128.0,0.3362798339803703,6,768.0,12.006139540986624,0.0,0.0,True,0.120849609375,0,"[2.900925466096027, 0.0, 5.977050409517742, 1.3558352621774266]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,classical_markowitz,-0.4281029169578582,-0.4281029169578582,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,1.4407744348663591,1.4407744348663591,0.0,"{""0"": 1}",0.0,0.0,0.0012363750138320029,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,random,-0.37433667900277234,-0.42548699075388113,1.0,0.0005914882860523102,0.018689890335254828,1.0061480756423178,1.0475118117713302,0.01307963101988524,-0.0005540195192107828,nan,4.621002234783674e-06,0.0005868672838175266,1.1589308847079078,1.1615388380362202,0.37890625,"{""0"": 514, ""1"": 222, ""2"": 27, ""3"": 5}",0.0,128.0,0.011227416980545968,6,768.0,12.006582083005924,0.0,0.0,True,0.120849609375,0,"[4.830044579288196, 0.9169473018122039, 0.5313804124257275, 1.439968696442345]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,spsa,-0.38424902217363127,-0.42548699075388113,1.0,0.0005392302510612892,0.020484896945020314,1.0061480756423178,1.052064648531869,0.023657513049162943,-0.0005540195192107828,nan,4.212736336416322e-06,0.0005350175147248729,1.1589308847079078,1.1514467783284383,0.3932291666666667,"{""0"": 499, ""1"": 240, ""2"": 25, ""3"": 4}",0.0,128.0,0.010254541994072497,6,768.0,12.00584150000941,0.0,0.0,True,0.120849609375,0,"[5.255344914122401, 0.3025928144660422, 0.8636603293480001, 2.642295421310024]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.001,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,bayesian_optimization,-0.37284742003451693,-0.42548699075388113,1.0,0.0009259052729241763,0.03673120504399405,1.0061480756423178,1.1032427784513381,0.02839243742563574,-0.0005540195192107828,nan,7.233634944720127e-06,0.0009186716379794563,1.1589308847079078,1.097144136638556,0.4036458333333333,"{""0"": 487, ""1"": 253, ""2"": 27, ""3"": 1}",0.0,128.0,0.3133418749785051,6,768.0,12.006310915981885,0.0,0.0,True,0.120849609375,0,"[4.301382415191508, 1.19213964944725, 5.127370914276506, 0.9188249527016425]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,classical_markowitz,-0.5491875142968239,-0.5491875142968239,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,1.5535389959810806,1.5535389959810806,0.0,"{""0"": 1}",0.0,0.0,0.001215500000398606,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,random,-0.3921456413620934,-0.5231002360865626,1.0,0.0064867608148366646,0.09642969435654362,1.0498705150764724,1.231423985374895,0.2969611438236045,-0.0006811200990710451,nan,5.067781886591144e-05,0.006436082995970753,1.5219190247231507,1.2482535563425812,2.046875,"{""0"": 97, ""1"": 231, ""2"": 184, ""3"": 126, ""4"": 71, ""5"": 46, ""6"": 10, ""7"": 3}",0.0,128.0,0.010228958039078861,6,768.0,12.00631716591306,0.0,0.0,True,0.120849609375,0,"[4.970415590698755, 1.0225027126977042, 4.12215393028766, 0.2194367848061555]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,spsa,-0.3471913585568105,-0.5112445405552966,1.0,0.007837652220871698,0.07883294613666504,1.0742168780918715,1.1754625132689762,0.3070795409233038,-0.0006656829955147091,nan,6.123165797556014e-05,0.007776420562896139,1.4811184717670849,1.3891336043042362,2.1458333333333335,"{""0"": 95, ""1"": 194, ""2"": 189, ""3"": 148, ""4"": 93, ""5"": 38, ""6"": 7, ""7"": 4}",0.0,128.0,0.01041483401786536,6,768.0,12.006212834035978,0.0,0.0,True,0.120849609375,0,"[1.8498075811135863, 1.6580783542861965, 4.573999851332843, 0.08895560748271436]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,bayesian_optimization,-0.3464515019900256,-0.4755471687541296,1.0,0.006918202673019115,0.12400767945411502,1.154853924870633,1.2958082732306235,0.3999334449713543,-0.0006192020426486062,nan,5.404845838296184e-05,0.006864154214636153,1.1544020526903593,1.1392183957735031,2.0533854166666665,"{""0"": 102, ""1"": 207, ""2"": 194, ""3"": 143, ""4"": 76, ""5"": 33, ""6"": 8, ""7"": 4, ""8"": 1}",0.0,128.0,0.26908454101067036,6,768.0,12.006370625924319,0.0,0.0,True,0.120849609375,0,"[3.51040388260426, 0.0, 0.0, 1.8024108203996558]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,classical_markowitz,-0.4281029169578582,-0.4281029169578582,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,1.4407744348663591,1.4407744348663591,0.0,"{""0"": 1}",0.0,0.0,0.0011655839625746012,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,random,-0.30638419464854516,-0.37682286327253045,1.0,15.373868275787487,0.06086188058174694,1.1360853034234293,1.16646969547661,0.2615872740353839,-0.0004906547698861073,nan,0.12010834590458974,15.253759929882898,1.1786727965099737,1.1315700106980549,1.9609375,"{""0"": 111, ""1"": 227, ""2"": 183, ""3"": 125, ""4"": 83, ""5"": 30, ""6"": 7, ""7"": 2}",0.0,128.0,0.00949462503194809,6,768.0,12.005755916005,0.0,0.0,True,0.120849609375,0,"[5.825752960765401, 1.472256742882289, 3.1363248259718683, 1.6490114834107583]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,spsa,-0.30201057515761975,-0.37682286327253045,1.0,0.004695163330943548,0.08040678110711538,1.1360853034234293,1.2373645388840664,0.2893667858116384,-0.0004906547698861073,nan,3.668096352299647e-05,0.004658482367420552,1.1786727965099737,1.0915525622800486,2.04296875,"{""0"": 116, ""1"": 181, ""2"": 200, ""3"": 144, ""4"": 86, ""5"": 35, ""6"": 5, ""7"": 1}",0.0,128.0,0.009326917002908885,6,768.0,12.005635876092128,0.0,0.0,True,0.120849609375,0,"[5.17114633917542, 0.38679138941302216, 0.9584566922723728, 2.6867425353717143]"
factorial,regime=baseline | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,bayesian_optimization,-0.30012013798098575,-0.41361822351194616,1.0,0.005451271297977531,0.04056474799636491,1.035019475986637,1.107169548929928,0.09408941296919715,-0.0005385653951978465,nan,4.258805701544946e-05,0.005408683240962081,1.1991550524993997,1.1050057740044443,1.9986979166666667,"{""0"": 105, ""1"": 222, ""2"": 183, ""3"": 139, ""4"": 74, ""5"": 37, ""6"": 7, ""7"": 1}",0.0,128.0,0.3172439580084756,6,768.0,12.006153207970783,0.0,0.0,True,0.120849609375,0,"[5.654706390211527, 2.271591345905881, 2.048480048311418, 0.0]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,classical_markowitz,-0.5491875142968239,-0.5491875142968239,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,1.5535389959810806,1.5535389959810806,0.0,"{""0"": 1}",0.0,0.0,0.0011849160073325038,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,random,-0.31675603012284465,-0.5081245594840735,1.0,78.88422832736863,0.08604898873479165,1.0808127732586745,1.1947133885024817,0.3137315773732608,-0.000661620520161554,nan,0.6162830338075674,78.26794529356107,1.5735141198484832,1.3516941136198433,3.3020833333333335,"{""0"": 83, ""1"": 115, ""2"": 127, ""3"": 132, ""4"": 92, ""5"": 67, ""6"": 51, ""7"": 46, ""8"": 55}",0.0,128.0,0.010031000012531877,6,768.0,12.006832751038019,0.0,0.0,True,0.120849609375,0,"[4.76238189803916, 0.08138443635722094, 4.2359394965108725, 0.32757800899359063]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,spsa,-0.39020195993854884,-0.5112445405552966,1.0,0.002896684370105427,0.09496195467694164,1.0742168780918715,1.223153929067666,0.20220685412794986,-0.0006656829955147091,nan,2.2630346641448647e-05,0.002874054023463978,1.4811184717670849,1.2495765047816265,1.94921875,"{""0"": 149, ""1"": 248, ""2"": 146, ""3"": 89, ""4"": 62, ""5"": 24, ""6"": 29, ""7"": 20, ""8"": 1}",0.0,128.0,0.010346249968279153,6,768.0,12.006723124010023,0.0,0.0,True,0.120849609375,0,"[2.196533417515663, 1.6318495961135406, 4.6002286095055, 0.11518436565537053]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,bayesian_optimization,-0.3666994339028538,-0.4624954833156594,1.0,30.177617182327964,0.11114988333617866,1.187444059690408,1.2585427333778474,0.43585780527014595,-0.0006022076605672648,nan,0.23576263423693722,29.941854548091026,1.605165468311067,1.3548431574249513,2.6653645833333335,"{""0"": 92, ""1"": 138, ""2"": 151, ""3"": 161, ""4"": 95, ""5"": 73, ""6"": 38, ""7"": 9, ""8"": 11}",0.0,128.0,0.2223896670038812,6,768.0,12.007253290968947,0.0,0.0,True,0.120849609375,0,"[3.809106958595704, 1.0471975511965976, 0.0, 2.1250633474474756]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,classical_markowitz,-0.4281029169578582,-0.4281029169578582,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,1.4407744348663591,1.4407744348663591,0.0,"{""0"": 1}",0.0,0.0,0.0012057090061716735,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,random,-0.28200247948919027,-0.41361822351194616,1.0,62.27679241151378,0.05530342224010339,1.035019475986637,1.154196852586376,0.1734896468553155,-0.0005385653951978465,nan,0.4865374407149514,61.79025497079883,1.1991550524993997,1.0828589667861388,3.0026041666666665,"{""0"": 84, ""1"": 149, ""2"": 116, ""3"": 145, ""4"": 111, ""5"": 48, ""6"": 30, ""7"": 54, ""8"": 31}",0.0,128.0,0.009955790999811143,6,768.0,12.006728959036991,0.0,0.0,True,0.120849609375,0,"[1.4332987660171759, 0.41408768251720346, 4.576133037428563, 1.3055646024290795]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,spsa,-0.3317230693005619,-0.4281029169578582,1.0,31.84960409883143,0.06257487643684809,1.0,1.2004002484919398,0.0,-0.0005574256731222111,nan,0.24882503202212056,31.60077906680931,1.4407744348663591,1.112008303166163,2.5846354166666665,"{""0"": 119, ""1"": 174, ""2"": 170, ""3"": 78, ""4"": 72, ""5"": 64, ""6"": 33, ""7"": 33, ""8"": 25}",0.0,128.0,0.010150292015168816,6,768.0,12.006599542044569,0.0,0.0,True,0.120849609375,0,"[5.444509257376458, 0.11342847121198368, 1.2318196104734112, 2.7736281562853864]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,bayesian_optimization,-0.3067160546298794,-0.4281029169578582,1.0,85.57804925124942,0.08149198548860578,1.0,1.283630386425182,0.032731827128784335,-0.0005574256731222111,nan,0.6685785097753861,84.90947074147405,1.4407744348663591,1.0752810429342445,2.8385416666666665,"{""0"": 98, ""1"": 135, ""2"": 136, ""3"": 142, ""4"": 103, ""5"": 56, ""6"": 45, ""7"": 39, ""8"": 14}",0.0,128.0,0.374172208015807,6,768.0,12.007244208070915,0.0,0.0,True,0.120849609375,0,"[4.270480414429615, 0.921854930097125, 3.1648652881151995, 2.400341891225567]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,classical_markowitz,-0.5491875142968239,-0.5491875142968239,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,1.5535389959810806,1.5535389959810806,0.0,"{""0"": 1}",0.0,0.0,0.0011825829860754311,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,random,-0.39027477108793124,-0.5391727158502155,1.0,41.23888855989019,0.08252974398211153,1.0185743791408586,1.1866919184522977,0.050073992233041764,-0.0007020478070966348,nan,0.3221788168741421,40.91670974301605,1.6478915087053634,1.3372938115778787,2.2591145833333335,"{""0"": 87, ""1"": 184, ""2"": 178, ""3"": 161, ""4"": 95, ""5"": 49, ""6"": 11, ""7"": 3}",0.0,128.0,0.010627084004227072,6,768.0,12.006931959127542,0.0,0.0,True,0.120849609375,0,"[2.4673938437965854, 3.058978138249004, 0.38004615973891687, 0.05158413206007226]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,spsa,-0.37258177839959805,-0.5029165502750877,1.0,35.43416326333551,0.12968284574426528,1.0920052521564991,1.3537265729869343,0.2313548201086807,-0.0006548392581706871,nan,0.2768294004948087,35.15733386284071,1.2334916737234063,1.1690372574644974,2.1979166666666665,"{""0"": 96, ""1"": 182, ""2"": 193, ""3"": 137, ""4"": 107, ""5"": 39, ""6"": 12, ""7"": 2}",0.0,128.0,0.010667124995961785,6,768.0,12.00692787609296,0.0,0.0,True,0.120849609375,0,"[2.2186957426530616, 1.7886822088474947, 4.443395996771545, 3.0999444065112094]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,1,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,bayesian_optimization,-0.34028030654720115,-0.5037391428433876,1.0,8.348114736632583,0.09295899460485779,1.0902220367408815,1.2089607609705342,0.2946721960297461,-0.0006559103422439943,nan,0.06521964637994206,8.28289509025264,1.517657392696584,1.3017831901549297,2.19921875,"{""0"": 92, ""1"": 191, ""2"": 186, ""3"": 149, ""4"": 93, ""5"": 39, ""6"": 14, ""7"": 4}",0.0,128.0,0.201251125021372,6,768.0,12.007281791884452,0.0,0.0,True,0.120849609375,0,"[3.458936035049703, 0.8698227076290364, 5.330245309677965, 2.804783925756868]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,classical_markowitz,-0.4281029169578582,-0.4281029169578582,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,1.4407744348663591,1.4407744348663591,0.0,"{""0"": 1}",0.0,0.0,0.0011834169854409993,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,random,-0.26593713813948705,-0.3909382408248527,1.0,70.91739544063475,0.06830880989799198,1.0950653383373052,1.2027340131604012,0.26520862787856914,-0.0005090341677406936,nan,0.554042151879959,70.3633532887548,1.154966539831854,1.1245490739289248,2.2135416666666665,"{""0"": 78, ""1"": 193, ""2"": 202, ""3"": 150, ""4"": 89, ""5"": 40, ""6"": 15, ""7"": 1}",0.0,128.0,0.010540124960243702,6,768.0,12.006837415974587,0.0,0.0,True,0.120849609375,0,"[5.825752960765401, 1.472256742882289, 3.1363248259718683, 1.6490114834107583]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,spsa,-0.23400111552979158,-0.39662565892074203,1.0,64.08534938654039,0.08669599456658716,1.079362636604926,1.2641370026184682,0.15738629018558076,-0.0005164396600530495,nan,0.5006667920823468,63.58468259445804,1.088048453904568,0.9828209221326905,2.16015625,"{""0"": 74, ""1"": 216, ""2"": 184, ""3"": 157, ""4"": 92, ""5"": 35, ""6"": 9, ""7"": 1}",0.0,128.0,0.01035045797470957,6,768.0,12.00675816705916,0.0,0.0,True,0.120849609375,0,"[5.444509257376458, 0.11342847121198368, 1.2318196104734112, 2.7736281562853864]"
factorial,regime=baseline | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,2,baseline,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,bayesian_optimization,-0.25529940722732525,-0.42548699075388113,1.0,7.467341481924738,0.06069523573155274,1.0061480756423178,1.209163232439172,0.01307963101988524,-0.0005540195192107828,nan,0.05833860532753701,7.4090028765972,1.1589308847079078,1.0233575862020097,2.1393229166666665,"{""0"": 93, ""1"": 206, ""2"": 191, ""3"": 128, ""4"": 94, ""5"": 45, ""6"": 7, ""7"": 4}",0.0,128.0,0.18796437501441687,6,768.0,12.007435082981829,0.0,0.0,True,0.120849609375,0,"[1.315792233264131, 1.1076549437042762, 1.7683356225443683, 0.0]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.001,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,classical_markowitz,-0.45808483385641985,-0.45808483385641985,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,4.489602407867099,4.489602407867099,0.0,"{""0"": 1}",0.0,0.0,4.270905628800392e-05,1,0.0,0.0,0.0,1.0,True,0.234375,0,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.001,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,random,-0.4577629165177444,-0.45808483385641985,1.0,9.857424475151477e-07,0.0,1.0,1.0,0.0,-0.0005964646274172133,nan,7.701112871212092e-09,9.780413346439356e-07,4.489602407867099,4.489602407867099,0.16015625,"{""0"": 647, ""1"": 119, ""2"": 2}",0.0,128.0,0.0029779159813188016,6,768.0,12.001846249972004,0.0,0.0,True,0.234375,0,"[6.070552558348777, 1.4155145634066013, 2.4132972624589346, 2.829379374454144]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.001,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,spsa,-0.45759348633949415,-0.45808483385641985,1.0,1.1430478844415282e-06,0.0006143387871881215,1.0,1.0013474455402753,0.0013008397911635772,-0.0005964646274172133,nan,8.930061597199439e-09,1.1341178228443287e-06,4.489602407867099,4.455740469608332,0.16145833333333334,"{""0"": 649, ""1"": 114, ""2"": 5}",0.0,128.0,0.002806040982250124,6,768.0,12.00174087495543,0.0,0.0,True,0.234375,0,"[4.117502134309149, 0.23192545163380204, 1.234825516207437, 0.27582232741446433]"
factorial,regime=hard_budget | n_assets=6 | mixer_type=xy | depolarizing_strength_2q=0.001,1,hard_budget,6,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,xy,2,6,3,128,0.1,50.0,bayesian_optimization,-0.4577629165177444,-0.45808483385641985,1.0,5.852655439268309e-07,0.0004336132637211924,1.0,1.0009519852922162,0.0,-0.0005964646274172133,nan,4.572387061928367e-09,5.806931568649026e-07,4.489602407867099,4.453903017612323,0.16927083333333334,"{""0"": 640, ""1"": 126, ""2"": 2}",0.0,128.0,0.26171266700839624,6,768.0,12.002095375093631,0.0,0.0,True,0.234375,0,"[5.5590842656475905, 0.47659163746326566, 0.12169090352030172, 1.8861323418056508]"
